run_id,plate_id,well,time_s,signal,signal_unit,data_origin
DEMO_RUN_01,DEMO01,D10,90,0.1023985,AU,synthetic
DEMO_RUN_01,DEMO01,D10,120,0.1104933,AU,synthetic
DEMO_RUN_01,DEMO01,D10,150,0.1185793,AU,synthetic
DEMO_RUN_01,DEMO01,D10,180,0.1266587,AU,synthetic
DEMO_RUN_01,DEMO01,G10,0,0.0793643,AU,synthetic
DEMO_RUN_01,DEMO01,G10,30,0.08864,AU,synthetic
DEMO_RUN_01,DEMO01,G10,60,0.0978259,AU,synthetic
DEMO_RUN_01,DEMO01,G10,90,0.1069258,AU,synthetic
DEMO_RUN_01,DEMO01,G10,120,0.1162089,AU,synthetic
DEMO_RUN_01,DEMO01,G10,150,0.1252942,AU,synthetic
DEMO_RUN_01,DEMO01,G10,180,0.134553,AU,synthetic
DEMO_RUN_01,DEMO01,E01,0,0.0778492,AU,synthetic
DEMO_RUN_01,DEMO01,E01,30,0.0871158,AU,synthetic
DEMO_RUN_01,DEMO01,E01,60,0.0962281,AU,synthetic
DEMO_RUN_01,DEMO01,E01,90,0.1053166,AU,synthetic
DEMO_RUN_01,DEMO01,E01,120,0.1145524,AU,synthetic
DEMO_RUN_01,DEMO01,E01,150,0.1237041,AU,synthetic
DEMO_RUN_01,DEMO01,E01,180,0.1329538,AU,synthetic
DEMO_RUN_01,DEMO01,E06,0,0.0769666,AU,synthetic
DEMO_RUN_01,DEMO01,E06,30,0.0860468,AU,synthetic
DEMO_RUN_01,DEMO01,E06,60,0.0953257,AU,synthetic
DEMO_RUN_01,DEMO01,E06,90,0.1043332,AU,synthetic
DEMO_RUN_01,DEMO01,E06,120,0.1134645,AU,synthetic
DEMO_RUN_01,DEMO01,E06,150,0.1227618,AU,synthetic
DEMO_RUN_01,DEMO01,E06,180,0.1316658,AU,synthetic
DEMO_RUN_01,DEMO01,D07,0,0.0803754,AU,synthetic
DEMO_RUN_01,DEMO01,D07,30,0.089468,AU,synthetic
DEMO_RUN_01,DEMO01,D07,60,0.0985803,AU,synthetic
DEMO_RUN_01,DEMO01,D07,90,0.1075942,AU,synthetic
DEMO_RUN_01,DEMO01,D07,120,0.1167075,AU,synthetic
DEMO_RUN_01,DEMO01,D07,150,0.1256429,AU,synthetic
DEMO_RUN_01,DEMO01,D07,180,0.1348059,AU,synthetic
DEMO_RUN_01,DEMO01,A11,0,0.0802631,AU,synthetic
DEMO_RUN_01,DEMO01,A11,30,0.0913767,AU,synthetic
DEMO_RUN_01,DEMO01,A11,60,0.1024431,AU,synthetic
DEMO_RUN_01,DEMO01,A11,90,0.1135497,AU,synthetic
DEMO_RUN_01,DEMO01,A11,120,0.1246058,AU,synthetic
DEMO_RUN_01,DEMO01,A11,150,0.1357873,AU,synthetic
DEMO_RUN_01,DEMO01,A11,180,0.1467095,AU,synthetic
DEMO_RUN_01,DEMO01,F07,0,0.0816905,AU,synthetic
DEMO_RUN_01,DEMO01,F07,30,0.0927451,AU,synthetic
DEMO_RUN_01,DEMO01,F07,60,0.1038363,AU,synthetic
DEMO_RUN_01,DEMO01,F07,90,0.1149459,AU,synthetic
DEMO_RUN_01,DEMO01,F07,120,0.1258501,AU,synthetic
DEMO_RUN_01,DEMO01,F07,150,0.136944,AU,synthetic
DEMO_RUN_01,DEMO01,F07,180,0.1480115,AU,synthetic
DEMO_RUN_01,DEMO01,C02,0,0.0809945,AU,synthetic
DEMO_RUN_01,DEMO01,C02,30,0.0904696,AU,synthetic
DEMO_RUN_01,DEMO01,C02,60,0.0998545,AU,synthetic
DEMO_RUN_01,DEMO01,C02,90,0.1092336,AU,synthetic
DEMO_RUN_01,DEMO01,C02,120,0.118591,AU,synthetic
DEMO_RUN_01,DEMO01,C02,150,0.1280466,AU,synthetic
DEMO_RUN_01,DEMO01,C02,180,0.1375839,AU,synthetic
DEMO_RUN_01,DEMO01,A01,0,0.0771618,AU,synthetic
DEMO_RUN_01,DEMO01,A01,30,0.0864977,AU,synthetic
DEMO_RUN_01,DEMO01,A01,60,0.0961288,AU,synthetic
DEMO_RUN_01,DEMO01,A01,90,0.1054826,AU,synthetic
DEMO_RUN_01,DEMO01,A01,120,0.1148209,AU,synthetic
DEMO_RUN_01,DEMO01,A01,150,0.1244544,AU,synthetic
DEMO_RUN_01,DEMO01,A01,180,0.1338106,AU,synthetic
DEMO_RUN_01,DEMO01,B05,0,0.082573,AU,synthetic
DEMO_RUN_01,DEMO01,B05,30,0.0904619,AU,synthetic
DEMO_RUN_01,DEMO01,B05,60,0.0983109,AU,synthetic
DEMO_RUN_01,DEMO01,B05,90,0.1061663,AU,synthetic
DEMO_RUN_01,DEMO01,B05,120,0.1141175,AU,synthetic
DEMO_RUN_01,DEMO01,B05,150,0.1221045,AU,synthetic
DEMO_RUN_01,DEMO01,B05,180,0.129834,AU,synthetic
DEMO_RUN_01,DEMO01,G09,0,0.0801752,AU,synthetic
DEMO_RUN_01,DEMO01,G09,30,0.088124,AU,synthetic
DEMO_RUN_01,DEMO01,G09,60,0.0959677,AU,synthetic
DEMO_RUN_01,DEMO01,G09,90,0.10374,AU,synthetic
DEMO_RUN_01,DEMO01,G09,120,0.1117711,AU,synthetic
DEMO_RUN_01,DEMO01,G09,150,0.1194794,AU,synthetic
DEMO_RUN_01,DEMO01,G09,180,0.1273419,AU,synthetic
DEMO_RUN_01,DEMO01,C08,0,0.0827182,AU,synthetic
DEMO_RUN_01,DEMO01,C08,30,0.0929001,AU,synthetic
DEMO_RUN_01,DEMO01,C08,60,0.1028267,AU,synthetic
DEMO_RUN_01,DEMO01,C08,90,0.1129027,AU,synthetic
DEMO_RUN_01,DEMO01,C08,120,0.122842,AU,synthetic
DEMO_RUN_01,DEMO01,C08,150,0.1329875,AU,synthetic
DEMO_RUN_01,DEMO01,C08,180,0.1428618,AU,synthetic
DEMO_RUN_01,DEMO01,D12,0,0.0779222,AU,synthetic
DEMO_RUN_01,DEMO01,D12,30,0.0880229,AU,synthetic
DEMO_RUN_01,DEMO01,D12,60,0.0979973,AU,synthetic
DEMO_RUN_01,DEMO01,D12,90,0.1078326,AU,synthetic
DEMO_RUN_01,DEMO01,D12,120,0.1178341,AU,synthetic
DEMO_RUN_01,DEMO01,D12,150,0.1279385,AU,synthetic
DEMO_RUN_01,DEMO01,D12,180,0.1378226,AU,synthetic
DEMO_RUN_01,DEMO01,C10,0,0.0793194,AU,synthetic
DEMO_RUN_01,DEMO01,C10,30,0.0899351,AU,synthetic
DEMO_RUN_01,DEMO01,C10,60,0.1004183,AU,synthetic
DEMO_RUN_01,DEMO01,C10,90,0.1107339,AU,synthetic
DEMO_RUN_01,DEMO01,C10,120,0.1213182,AU,synthetic
DEMO_RUN_01,DEMO01,C10,150,0.1318569,AU,synthetic
DEMO_RUN_01,DEMO01,C10,180,0.1422631,AU,synthetic
DEMO_RUN_01,DEMO01,C05,0,0.0779441,AU,synthetic
DEMO_RUN_01,DEMO01,C05,30,0.0963186,AU,synthetic
DEMO_RUN_01,DEMO01,C05,60,0.1148889,AU,synthetic
DEMO_RUN_01,DEMO01,C05,90,0.1334904,AU,synthetic
DEMO_RUN_01,DEMO01,C05,120,0.1520309,AU,synthetic
DEMO_RUN_01,DEMO01,C05,150,0.1704252,AU,synthetic
DEMO_RUN_01,DEMO01,C05,180,0.1889531,AU,synthetic
DEMO_RUN_01,DEMO01,F01,0,0.0789881,AU,synthetic
DEMO_RUN_01,DEMO01,F01,30,0.0901929,AU,synthetic
DEMO_RUN_01,DEMO01,F01,60,0.1012717,AU,synthetic
DEMO_RUN_01,DEMO01,F01,90,0.1122335,AU,synthetic
DEMO_RUN_01,DEMO01,F01,120,0.1233945,AU,synthetic
DEMO_RUN_01,DEMO01,F01,150,0.134463,AU,synthetic
DEMO_RUN_01,DEMO01,F01,180,0.1455539,AU,synthetic
DEMO_RUN_01,DEMO01,F12,0,0.0811479,AU,synthetic
DEMO_RUN_01,DEMO01,F12,30,0.0922955,AU,synthetic
DEMO_RUN_01,DEMO01,F12,60,0.1033206,AU,synthetic
DEMO_RUN_01,DEMO01,F12,90,0.1144662,AU,synthetic
DEMO_RUN_01,DEMO01,F12,120,0.1255187,AU,synthetic
DEMO_RUN_01,DEMO01,F12,150,0.1367498,AU,synthetic
DEMO_RUN_01,DEMO01,F12,180,0.147807,AU,synthetic
DEMO_RUN_01,DEMO01,C07,0,0.0828695,AU,synthetic
DEMO_RUN_01,DEMO01,C07,30,0.091696,AU,synthetic
DEMO_RUN_01,DEMO01,C07,60,0.1008889,AU,synthetic
DEMO_RUN_01,DEMO01,C07,90,0.1097021,AU,synthetic
DEMO_RUN_01,DEMO01,C07,120,0.1188442,AU,synthetic
DEMO_RUN_01,DEMO01,C07,150,0.1277621,AU,synthetic
DEMO_RUN_01,DEMO01,C07,180,0.1366131,AU,synthetic
DEMO_RUN_01,DEMO01,D03,0,0.0823523,AU,synthetic
DEMO_RUN_01,DEMO01,D03,30,0.0913103,AU,synthetic
DEMO_RUN_01,DEMO01,D03,60,0.1001675,AU,synthetic
DEMO_RUN_01,DEMO01,D03,90,0.1092041,AU,synthetic
DEMO_RUN_01,DEMO01,D03,120,0.1183407,AU,synthetic
DEMO_RUN_01,DEMO01,D03,150,0.1271901,AU,synthetic
DEMO_RUN_01,DEMO01,D03,180,0.1362788,AU,synthetic
DEMO_RUN_01,DEMO01,C04,0,0.0785466,AU,synthetic
DEMO_RUN_01,DEMO01,C04,30,0.0881709,AU,synthetic
DEMO_RUN_01,DEMO01,C04,60,0.0977785,AU,synthetic
DEMO_RUN_01,DEMO01,C04,90,0.1075503,AU,synthetic
DEMO_RUN_01,DEMO01,C04,120,0.117141,AU,synthetic
DEMO_RUN_01,DEMO01,C04,150,0.1265859,AU,synthetic
DEMO_RUN_01,DEMO01,C04,180,0.1363464,AU,synthetic
DEMO_RUN_01,DEMO01,H09,0,0.0776066,AU,synthetic
DEMO_RUN_01,DEMO01,H09,30,0.0872064,AU,synthetic
DEMO_RUN_01,DEMO01,H09,60,0.0969453,AU,synthetic
DEMO_RUN_01,DEMO01,H09,90,0.1066652,AU,synthetic
DEMO_RUN_01,DEMO01,H09,120,0.1162838,AU,synthetic
DEMO_RUN_01,DEMO01,H09,150,0.1258547,AU,synthetic
DEMO_RUN_01,DEMO01,H09,180,0.1356189,AU,synthetic
DEMO_RUN_01,DEMO01,F06,0,1.02,AU,synthetic
DEMO_RUN_01,DEMO01,F06,30,1.035,AU,synthetic
DEMO_RUN_01,DEMO01,F06,60,1.05,AU,synthetic
DEMO_RUN_01,DEMO01,F06,90,1.065,AU,synthetic
DEMO_RUN_01,DEMO01,F06,120,1.08,AU,synthetic
DEMO_RUN_01,DEMO01,F06,150,1.095,AU,synthetic
DEMO_RUN_01,DEMO01,F06,180,1.11,AU,synthetic
DEMO_RUN_01,DEMO01,C11,0,1.02,AU,synthetic
DEMO_RUN_01,DEMO01,C11,30,1.035,AU,synthetic
DEMO_RUN_01,DEMO01,C11,60,1.05,AU,synthetic
DEMO_RUN_01,DEMO01,C11,90,1.065,AU,synthetic
DEMO_RUN_01,DEMO01,C11,120,1.08,AU,synthetic
DEMO_RUN_01,DEMO01,C11,150,1.095,AU,synthetic
DEMO_RUN_01,DEMO01,C11,180,1.11,AU,synthetic
DEMO_RUN_01,DEMO01,B12,0,0.0807306,AU,synthetic
DEMO_RUN_01,DEMO01,B12,30,0.0912079,AU,synthetic
DEMO_RUN_01,DEMO01,B12,60,0.1015164,AU,synthetic
DEMO_RUN_01,DEMO01,B12,90,0.1119508,AU,synthetic
DEMO_RUN_01,DEMO01,B12,120,0.1224288,AU,synthetic
DEMO_RUN_01,DEMO01,B12,150,0.1328594,AU,synthetic
DEMO_RUN_01,DEMO01,B12,180,0.1432469,AU,synthetic
DEMO_RUN_01,DEMO01,H10,0,0.0789065,AU,synthetic
DEMO_RUN_01,DEMO01,H10,30,0.0895635,AU,synthetic
DEMO_RUN_01,DEMO01,H10,60,0.1000592,AU,synthetic
DEMO_RUN_01,DEMO01,H10,90,0.1104382,AU,synthetic
DEMO_RUN_01,DEMO01,H10,120,0.1208241,AU,synthetic
DEMO_RUN_01,DEMO01,H10,150,0.1312925,AU,synthetic
DEMO_RUN_01,DEMO01,H10,180,0.1418872,AU,synthetic
DEMO_RUN_01,DEMO01,C03,0,0.0785057,AU,synthetic
DEMO_RUN_01,DEMO01,C03,30,0.0886802,AU,synthetic
DEMO_RUN_01,DEMO01,C03,60,0.0990571,AU,synthetic
DEMO_RUN_01,DEMO01,C03,90,0.1094622,AU,synthetic
DEMO_RUN_01,DEMO01,C03,120,0.1197417,AU,synthetic
DEMO_RUN_01,DEMO01,C03,150,0.1299515,AU,synthetic
DEMO_RUN_01,DEMO01,C03,180,0.140268,AU,synthetic
DEMO_RUN_01,DEMO01,G11,0,0.0826893,AU,synthetic
DEMO_RUN_01,DEMO01,G11,30,0.0929264,AU,synthetic
DEMO_RUN_01,DEMO01,G11,60,0.1034492,AU,synthetic
DEMO_RUN_01,DEMO01,G11,90,0.1135725,AU,synthetic
DEMO_RUN_01,DEMO01,G11,120,0.1239198,AU,synthetic
DEMO_RUN_01,DEMO01,G11,150,0.1341784,AU,synthetic
DEMO_RUN_01,DEMO01,G11,180,0.1446587,AU,synthetic
DEMO_RUN_01,DEMO01,D08,0,0.0800328,AU,synthetic
DEMO_RUN_01,DEMO01,D08,30,0.0870083,AU,synthetic
DEMO_RUN_01,DEMO01,D08,60,0.0942295,AU,synthetic
DEMO_RUN_01,DEMO01,D08,90,0.1014716,AU,synthetic
DEMO_RUN_01,DEMO01,D08,120,0.1084483,AU,synthetic
DEMO_RUN_01,DEMO01,D08,150,0.1156111,AU,synthetic
DEMO_RUN_01,DEMO01,D08,180,0.1226464,AU,synthetic
DEMO_RUN_01,DEMO01,D01,0,0.081813,AU,synthetic
DEMO_RUN_01,DEMO01,D01,30,0.0890538,AU,synthetic
DEMO_RUN_01,DEMO01,D01,60,0.0962788,AU,synthetic
DEMO_RUN_01,DEMO01,D01,90,0.1034455,AU,synthetic
DEMO_RUN_01,DEMO01,D01,120,0.1105127,AU,synthetic
DEMO_RUN_01,DEMO01,D01,150,0.1176295,AU,synthetic
DEMO_RUN_01,DEMO01,D01,180,0.1247841,AU,synthetic
DEMO_RUN_01,DEMO01,D05,0,0.0790958,AU,synthetic
DEMO_RUN_01,DEMO01,D05,30,0.0782155,AU,synthetic
DEMO_RUN_01,DEMO01,D05,60,0.0772214,AU,synthetic
DEMO_RUN_01,DEMO01,D05,90,0.0760926,AU,synthetic
DEMO_RUN_01,DEMO01,D05,120,0.0750565,AU,synthetic
DEMO_RUN_01,DEMO01,D05,150,0.074237,AU,synthetic
DEMO_RUN_01,DEMO01,D05,180,0.0732839,AU,synthetic
DEMO_RUN_01,DEMO01,C06,0,0.0790659,AU,synthetic
DEMO_RUN_01,DEMO01,C06,30,0.0780825,AU,synthetic
DEMO_RUN_01,DEMO01,C06,60,0.0769463,AU,synthetic
DEMO_RUN_01,DEMO01,C06,90,0.0760552,AU,synthetic
DEMO_RUN_01,DEMO01,C06,120,0.0750682,AU,synthetic
DEMO_RUN_01,DEMO01,C06,150,0.0739416,AU,synthetic
DEMO_RUN_01,DEMO01,C06,180,0.0729491,AU,synthetic
DEMO_RUN_01,DEMO01,B01,0,0.0780791,AU,synthetic
DEMO_RUN_01,DEMO01,B01,30,0.0890737,AU,synthetic
DEMO_RUN_01,DEMO01,B01,60,0.1001726,AU,synthetic
DEMO_RUN_01,DEMO01,B01,90,0.1113,AU,synthetic
DEMO_RUN_01,DEMO01,B01,120,0.1226075,AU,synthetic
DEMO_RUN_01,DEMO01,B01,150,0.1337535,AU,synthetic
DEMO_RUN_01,DEMO01,B01,180,0.1448496,AU,synthetic
DEMO_RUN_01,DEMO01,A08,0,0.0816717,AU,synthetic
DEMO_RUN_01,DEMO01,A08,30,0.0926604,AU,synthetic
DEMO_RUN_01,DEMO01,A08,60,0.1038631,AU,synthetic
DEMO_RUN_01,DEMO01,A08,90,0.1150576,AU,synthetic
DEMO_RUN_01,DEMO01,A08,120,0.1260341,AU,synthetic
DEMO_RUN_01,DEMO01,A08,150,0.1371342,AU,synthetic
DEMO_RUN_01,DEMO01,A08,180,0.1482987,AU,synthetic
DEMO_RUN_01,DEMO01,F04,0,0.0777193,AU,synthetic
DEMO_RUN_01,DEMO01,F04,30,0.0884082,AU,synthetic
DEMO_RUN_01,DEMO01,F04,60,0.0990892,AU,synthetic
DEMO_RUN_01,DEMO01,F04,90,0.1097155,AU,synthetic
DEMO_RUN_01,DEMO01,F04,120,0.1203579,AU,synthetic
DEMO_RUN_01,DEMO01,F04,150,0.1310859,AU,synthetic
DEMO_RUN_01,DEMO01,F04,180,0.141849,AU,synthetic
DEMO_RUN_01,DEMO01,D11,0,0.0790803,AU,synthetic
DEMO_RUN_01,DEMO01,D11,30,0.0900078,AU,synthetic
DEMO_RUN_01,DEMO01,D11,60,0.1008328,AU,synthetic
DEMO_RUN_01,DEMO01,D11,90,0.1114806,AU,synthetic
DEMO_RUN_01,DEMO01,D11,120,0.1224173,AU,synthetic
DEMO_RUN_01,DEMO01,D11,150,0.1332432,AU,synthetic
DEMO_RUN_01,DEMO01,D11,180,0.1439755,AU,synthetic
DEMO_RUN_01,DEMO01,G07,0,0.0800425,AU,synthetic
DEMO_RUN_01,DEMO01,G07,30,0.0904681,AU,synthetic
DEMO_RUN_01,DEMO01,G07,60,0.1009369,AU,synthetic
DEMO_RUN_01,DEMO01,G07,90,0.1113198,AU,synthetic
DEMO_RUN_01,DEMO01,G07,120,0.1218051,AU,synthetic
DEMO_RUN_01,DEMO01,G07,150,0.132249,AU,synthetic
DEMO_RUN_01,DEMO01,G07,180,0.1426283,AU,synthetic
DEMO_RUN_01,DEMO01,G12,0,0.0784345,AU,synthetic
DEMO_RUN_01,DEMO01,G12,30,0.0889314,AU,synthetic
DEMO_RUN_01,DEMO01,G12,60,0.0993848,AU,synthetic
DEMO_RUN_01,DEMO01,G12,90,0.1100116,AU,synthetic
DEMO_RUN_01,DEMO01,G12,120,0.1203414,AU,synthetic
DEMO_RUN_01,DEMO01,G12,150,0.130774,AU,synthetic
DEMO_RUN_01,DEMO01,G12,180,0.1412438,AU,synthetic
DEMO_RUN_01,DEMO01,F09,0,0.0821893,AU,synthetic
DEMO_RUN_01,DEMO01,F09,30,0.0898311,AU,synthetic
DEMO_RUN_01,DEMO01,F09,60,0.0975966,AU,synthetic
DEMO_RUN_01,DEMO01,F09,90,0.1052299,AU,synthetic
DEMO_RUN_01,DEMO01,F09,120,0.1131424,AU,synthetic
DEMO_RUN_01,DEMO01,F09,150,0.120907,AU,synthetic
DEMO_RUN_01,DEMO01,F09,180,0.1286916,AU,synthetic
DEMO_RUN_01,DEMO01,E08,0,0.0815973,AU,synthetic
DEMO_RUN_01,DEMO01,E08,30,0.0894062,AU,synthetic
DEMO_RUN_01,DEMO01,E08,60,0.0971469,AU,synthetic
DEMO_RUN_01,DEMO01,E08,90,0.1049978,AU,synthetic
DEMO_RUN_01,DEMO01,E08,120,0.1127541,AU,synthetic
DEMO_RUN_01,DEMO01,E08,150,0.1205803,AU,synthetic
DEMO_RUN_01,DEMO01,E08,180,0.1284074,AU,synthetic
DEMO_RUN_01,DEMO01,B03,0,0.0781253,AU,synthetic
DEMO_RUN_01,DEMO01,B03,30,0.0891699,AU,synthetic
DEMO_RUN_01,DEMO01,B03,60,0.1000805,AU,synthetic
DEMO_RUN_01,DEMO01,B03,90,0.111194,AU,synthetic
DEMO_RUN_01,DEMO01,B03,120,0.1219695,AU,synthetic
DEMO_RUN_01,DEMO01,B03,150,0.1329565,AU,synthetic
DEMO_RUN_01,DEMO01,B03,180,0.1440579,AU,synthetic
DEMO_RUN_01,DEMO01,F02,0,0.0783139,AU,synthetic
DEMO_RUN_01,DEMO01,F02,30,0.089429,AU,synthetic
DEMO_RUN_01,DEMO01,F02,60,0.1003696,AU,synthetic
DEMO_RUN_01,DEMO01,F02,90,0.1112862,AU,synthetic
DEMO_RUN_01,DEMO01,F02,120,0.1221878,AU,synthetic
DEMO_RUN_01,DEMO01,F02,150,0.1330378,AU,synthetic
DEMO_RUN_01,DEMO01,F02,180,0.1439771,AU,synthetic
